province_code,province_name,city,site_name,site_id,site_type,latitude,longitude,area_sqm,former_use,contamination_level,soil_suitability,transit_distance_m,infrastructure_readiness,activity_status,viability_score,estimated_units,estimated_remediation_cad,recommended_form
QC,Quebec,Montreal,Montreal Parking Lot 14224,montreal-osm-parking-lot-60206564,parking_lot,45.5129002333333,-73.5682882444444,1200,surface parking,medium,73,95,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14225,montreal-osm-parking-lot-73305170,parking_lot,45.48577592,-73.5812587,1200,surface parking,medium,73,38,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14226,montreal-osm-parking-lot-79875416,parking_lot,45.5026741375,-73.59406595125,3306,surface parking,medium,73,78,88,likely_active,16,62,826500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14227,montreal-osm-parking-lot-79875417,parking_lot,45.5104422580645,-73.5926534483871,1340,surface parking,medium,73,46,88,likely_active,16,25,335000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14228,montreal-osm-parking-lot-80065739,parking_lot,45.49861389,-73.60109488,4103,surface parking,medium,73,89,88,likely_active,16,78,1025750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14229,montreal-osm-parking-lot-80065743,parking_lot,45.4994616583333,-73.5998816333333,1677,surface parking,medium,73,47,88,likely_active,16,32,419250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14230,montreal-osm-parking-lot-80194348,parking_lot,45.5100844428571,-73.5650041571429,1265,surface parking,medium,73,50,88,likely_active,16,24,316250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14233,montreal-osm-parking-lot-81339581,parking_lot,45.5110626204082,-73.5484325591837,31761,surface parking,medium,73,145,88,likely_active,32,600,7940250,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14235,montreal-osm-parking-lot-82358143,parking_lot,45.5213466428571,-73.8089954142857,1200,surface parking,medium,73,198,88,likely_active,12,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14236,montreal-osm-parking-lot-82358145,parking_lot,45.5202081571429,-73.8107233,1200,surface parking,medium,73,27,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14237,montreal-osm-parking-lot-82672459,parking_lot,45.4929112,-73.60416,1200,surface parking,medium,73,243,88,likely_active,12,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14239,montreal-osm-parking-lot-83816306,parking_lot,45.544077874359,-73.5623649538462,19530,surface parking,medium,73,111,88,likely_active,25,369,4882500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14240,montreal-osm-parking-lot-83897372,parking_lot,45.557450195122,-73.5551749292683,12126,surface parking,medium,73,161,88,likely_active,17,229,3031500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14241,montreal-osm-parking-lot-83902010,parking_lot,45.5528837,-73.8693905833333,2236,surface parking,medium,73,37,88,likely_active,16,42,559000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14242,montreal-osm-parking-lot-83902014,parking_lot,45.551605625,-73.8673945583333,6509,surface parking,medium,73,94,88,likely_active,17,123,1627250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14244,montreal-osm-parking-lot-83910500,parking_lot,45.53967682,-73.86988164,1437,surface parking,medium,73,300,88,likely_active,12,27,359250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14245,montreal-osm-parking-lot-83910501,parking_lot,45.5379195888889,-73.8670948333333,2158,surface parking,medium,73,16,88,likely_active,16,41,539500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14246,montreal-osm-parking-lot-84017919,parking_lot,45.5516826863636,-73.5651058409091,11366,surface parking,medium,73,89,88,likely_active,20,215,2841500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14247,montreal-osm-parking-lot-86042327,parking_lot,45.449483584375,-73.609792378125,23114,surface parking,medium,73,155,88,likely_active,23,437,5778500,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14248,montreal-osm-parking-lot-86042330,parking_lot,45.45054685625,-73.60795929375,12685,surface parking,medium,73,44,88,likely_active,21,240,3171250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14249,montreal-osm-parking-lot-86042335,parking_lot,45.4510918276596,-73.6103722361702,29749,surface parking,medium,73,169,88,likely_active,27,562,7437250,mixed-use
QC,Quebec,Montreal,Montreal Parking Lot 14250,montreal-osm-parking-lot-86042342,parking_lot,45.4502276105263,-73.6115878421053,10810,surface parking,medium,73,140,88,likely_active,20,204,2702500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14251,montreal-osm-parking-lot-86051166,parking_lot,45.4636977307692,-73.5677138384615,2428,surface parking,medium,73,101,88,likely_active,16,46,607000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14252,montreal-osm-parking-lot-86982475,parking_lot,45.5540786078125,-73.5402924515625,7253,surface parking,medium,73,101,88,likely_active,18,137,1813250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14253,montreal-osm-parking-lot-87382631,parking_lot,45.56165732,-73.55814826,6174,surface parking,medium,73,289,88,likely_active,13,117,1543500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14254,montreal-osm-parking-lot-87382650,parking_lot,45.56160535,-73.5566273,2550,surface parking,medium,73,178,88,likely_active,12,48,637500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14255,montreal-osm-parking-lot-87654608,parking_lot,45.49851888,-73.79081784,1200,surface parking,medium,73,134,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14256,montreal-osm-parking-lot-89584325,parking_lot,45.52050588,-73.58770114,1200,surface parking,medium,73,108,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14257,montreal-osm-parking-lot-89586056,parking_lot,45.5176513833333,-73.59674935,1200,surface parking,medium,73,83,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14258,montreal-osm-parking-lot-92039346,parking_lot,45.54181721,-73.559873435,14762,surface parking,medium,73,104,88,likely_active,22,279,3690500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14259,montreal-osm-parking-lot-92996293,parking_lot,45.4835919,-73.91205048,7690,surface parking,medium,73,2366,88,likely_active,7,145,1922500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14260,montreal-osm-parking-lot-93681100,parking_lot,45.55367372,-73.55353036,1200,surface parking,medium,73,87,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14261,montreal-osm-parking-lot-94793003,parking_lot,45.54107556,-73.55184096,1200,surface parking,medium,73,200,88,likely_active,12,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14262,montreal-osm-parking-lot-101122479,parking_lot,45.5757093794118,-73.5588387794118,21323,surface parking,medium,73,227,88,likely_active,22,403,5330750,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14264,montreal-osm-parking-lot-102817066,parking_lot,45.6167473642857,-73.7205232857143,1252,surface parking,medium,73,25,88,likely_active,16,24,313000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14265,montreal-osm-parking-lot-104224459,parking_lot,45.4969367157895,-73.5742892894737,2723,surface parking,medium,73,106,88,likely_active,16,51,680750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14266,montreal-osm-parking-lot-104851651,parking_lot,45.4693187857143,-73.5402725238095,6915,surface parking,medium,73,106,88,likely_active,17,131,1728750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14267,montreal-osm-parking-lot-104851661,parking_lot,45.469133476,-73.538000316,5538,surface parking,medium,73,94,88,likely_active,17,105,1384500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14269,montreal-osm-parking-lot-104851691,parking_lot,45.46916168,-73.5392284,1200,surface parking,medium,73,76,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14270,montreal-osm-parking-lot-108330421,parking_lot,45.4570980636364,-73.5629904909091,3214,surface parking,medium,73,40,88,likely_active,16,61,803500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14271,montreal-osm-parking-lot-108486553,parking_lot,45.56175976,-73.54901186,1200,surface parking,medium,73,150,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14272,montreal-osm-parking-lot-112854757,parking_lot,45.5036768571429,-73.5653846142857,1200,surface parking,medium,73,23,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14275,montreal-osm-parking-lot-113751468,parking_lot,45.5165442214286,-73.5522485642857,8439,surface parking,medium,73,137,88,likely_active,18,159,2109750,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14276,montreal-osm-parking-lot-113820474,parking_lot,45.5182961071429,-73.5486300642857,3983,surface parking,medium,73,262,88,likely_active,12,75,995750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14277,montreal-osm-parking-lot-113820484,parking_lot,45.5196314071429,-73.5478068857143,3104,surface parking,medium,73,156,88,likely_active,12,59,776000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14278,montreal-osm-parking-lot-113858522,parking_lot,45.5004665181818,-73.5712516181818,1200,surface parking,medium,73,31,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14279,montreal-osm-parking-lot-114822183,parking_lot,45.53213952,-73.55312792,1200,surface parking,medium,73,110,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14280,montreal-osm-parking-lot-114822184,parking_lot,45.53274816,-73.55323112,1200,surface parking,medium,73,63,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14281,montreal-osm-parking-lot-114822186,parking_lot,45.53252198,-73.55270638,1200,surface parking,medium,73,57,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14282,montreal-osm-parking-lot-114822189,parking_lot,45.5334539428571,-73.5548494,5375,surface parking,medium,73,86,88,likely_active,17,102,1343750,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14283,montreal-osm-parking-lot-114823668,parking_lot,45.5338441428571,-73.5514173571429,3169,surface parking,medium,73,71,88,likely_active,16,60,792250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14284,montreal-osm-parking-lot-114852731,parking_lot,45.5246153555556,-73.5473641222222,12036,surface parking,medium,73,125,88,likely_active,20,227,3009000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14285,montreal-osm-parking-lot-114875710,parking_lot,45.4989357866667,-73.5675542333333,1200,surface parking,medium,73,73,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14286,montreal-osm-parking-lot-114875724,parking_lot,45.4968194428571,-73.5637463142857,2984,surface parking,medium,73,110,88,likely_active,16,56,746000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14287,montreal-osm-parking-lot-115784438,parking_lot,45.50019054,-73.5737953,1200,surface parking,medium,73,86,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14288,montreal-osm-parking-lot-115788383,parking_lot,45.47743027,-73.5825150666667,4345,surface parking,medium,73,119,88,likely_active,16,82,1086250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14289,montreal-osm-parking-lot-116756085,parking_lot,45.53012364,-73.5695992,1200,surface parking,medium,73,42,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14290,montreal-osm-parking-lot-116756086,parking_lot,45.5275924142857,-73.5643687714286,1200,surface parking,medium,73,41,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14291,montreal-osm-parking-lot-116756090,parking_lot,45.5232650526316,-73.5659021052632,4244,surface parking,medium,73,33,88,likely_active,16,80,1061000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14292,montreal-osm-parking-lot-117595442,parking_lot,45.4332902125,-73.6905262875,2612,surface parking,medium,73,134,88,likely_active,16,49,653000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14293,montreal-osm-parking-lot-117595443,parking_lot,45.43397006,-73.68854542,1200,surface parking,medium,73,82,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14294,montreal-osm-parking-lot-117595454,parking_lot,45.4335891625,-73.6887379125,1200,surface parking,medium,73,127,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14295,montreal-osm-parking-lot-117595457,parking_lot,45.432658935,-73.69350585,4642,surface parking,medium,73,183,88,likely_active,13,88,1160500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14296,montreal-osm-parking-lot-117939176,parking_lot,45.49911219375,-73.55912235625,9442,surface parking,medium,73,119,88,likely_active,19,178,2360500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14297,montreal-osm-parking-lot-117939180,parking_lot,45.49988195,-73.5583500166667,2633,surface parking,medium,73,78,88,likely_active,16,50,658250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14298,montreal-osm-parking-lot-120489547,parking_lot,45.61938,-73.74584496,1200,surface parking,medium,73,90,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14299,montreal-osm-parking-lot-120489712,parking_lot,45.62297788,-73.74913056,1200,surface parking,medium,73,22,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14300,montreal-osm-parking-lot-121905778,parking_lot,45.4807698444444,-73.5766964111111,10852,surface parking,medium,73,94,88,likely_active,20,205,2713000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14301,montreal-osm-parking-lot-124135966,parking_lot,45.493294,-73.8489465888889,4417,surface parking,medium,73,66,88,likely_active,16,83,1104250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14302,montreal-osm-parking-lot-124135968,parking_lot,45.49404386,-73.848123,1200,surface parking,medium,73,156,88,likely_active,12,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14303,montreal-osm-parking-lot-124135986,parking_lot,45.494124262069,-73.8465118172414,5093,surface parking,medium,73,138,88,likely_active,16,96,1273250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14304,montreal-osm-parking-lot-124361315,parking_lot,45.5500798277778,-73.5564523833333,10142,surface parking,medium,73,102,88,likely_active,19,192,2535500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14308,montreal-osm-parking-lot-124365442,parking_lot,45.4437585157895,-73.5856042315789,7662,surface parking,medium,73,263,88,likely_active,14,145,1915500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14309,montreal-osm-parking-lot-128574695,parking_lot,45.53526316,-73.61521266,1200,surface parking,medium,73,145,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14311,montreal-osm-parking-lot-129039855,parking_lot,45.445056275,-73.6144265333333,11058,surface parking,medium,73,71,88,likely_active,20,209,2764500,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14312,montreal-osm-parking-lot-129039857,parking_lot,45.4497017833333,-73.6161251083333,9565,surface parking,medium,73,112,88,likely_active,19,181,2391250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14313,montreal-osm-parking-lot-129039858,parking_lot,45.4479248571429,-73.6115945071429,11351,surface parking,medium,73,134,88,likely_active,20,215,2837750,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14314,montreal-osm-parking-lot-129039860,parking_lot,45.4469114571429,-73.6188878071429,9035,surface parking,medium,73,82,88,likely_active,19,171,2258750,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14315,montreal-osm-parking-lot-129039862,parking_lot,45.4464904611111,-73.6163647277778,11701,surface parking,medium,73,157,88,likely_active,17,221,2925250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14316,montreal-osm-parking-lot-129039864,parking_lot,45.4466987782609,-73.6138458173913,14620,surface parking,medium,73,151,88,likely_active,18,276,3655000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14317,montreal-osm-parking-lot-129039865,parking_lot,45.4486204958333,-73.6142167791667,15512,surface parking,medium,73,70,88,likely_active,22,293,3878000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14318,montreal-osm-parking-lot-129039868,parking_lot,45.4488670166667,-73.6175519666667,6289,surface parking,medium,73,88,88,likely_active,17,119,1572250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14319,montreal-osm-parking-lot-129039870,parking_lot,45.4460361222222,-73.6170932777778,10417,surface parking,medium,73,116,88,likely_active,19,197,2604250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14320,montreal-osm-parking-lot-129039871,parking_lot,45.4484874166667,-73.6190139583333,12369,surface parking,medium,73,154,88,likely_active,17,234,3092250,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14321,montreal-osm-parking-lot-129039873,parking_lot,45.4457677333333,-73.6131606222222,6210,surface parking,medium,73,46,88,likely_active,17,117,1552500,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14322,montreal-osm-parking-lot-129039875,parking_lot,45.4488365888889,-73.6130442666667,1553,surface parking,medium,73,26,88,likely_active,16,29,388250,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14323,montreal-osm-parking-lot-129039876,parking_lot,45.44680001,-73.61213584,8752,surface parking,medium,73,73,88,likely_active,19,165,2188000,mid-rise
QC,Quebec,Montreal,Montreal Parking Lot 14324,montreal-osm-parking-lot-129437726,parking_lot,45.4582425444444,-73.6422008777778,1200,surface parking,medium,73,89,88,likely_active,16,23,300000,low-rise
QC,Quebec,Montreal,Montreal Parking Lot 14325,montreal-osm-parking-lot-129437727,parking_lot,45.45920056,-73.64128444,1200,surface parking,medium,73,212,88,likely_active,12,23,300000,low-rise
